,Text,Completion,Correction,GLEU_lang8,GLEU_clova
82,"세상을 인수하게 되고 싶은 로봇이나 괴물이나 외계인이 항상 있어서 , 는 패배시키어 야해요 .","세상을 정복하려는 로봇이나 괴물이나 외계인이 항상 있어서 , 는 그들을 이겨야해요 .",세상을 지배하고 싶어하는 로봇이나 괴물이나 외계인이 항상 있기 때문에 그들을 패배시켜야 해요 .,0.48,0.24
83,제가 기억하기는 2년전에 마늘은 암을 방지할 수 있는 효과로 과대 광고해서 마늘의 가격이 원래 3개에 1원으로 10원까지 급증했습니다 .,2년전에 마늘이 암을 방지하는 효과가 있다는 과대광고를 해서 마늘의 가격이 원래 3개에 1원에서 10원까지 갑자기 오른것을 기억합니다 .,제가 기억하기로는 2년 전에 마늘은 암을 예방하는 효과가 있다고 과대광고를 해서 마늘가격이 원래 3개에 1원에서 10원까지 급등했습니다 .,0.2,0.12857142857142856
84,내년 6월에 시험을 보고 끝날거예요 그 후에 다음에 뭘할까요 . 돈이 있었으면 한국에 가보고 싶군요,내년 6월에 시험을 보면 끝날 거예요 . 그 후에 뭘 할까요 . 돈이 있으면 한국에 가보고 싶군요 .,"내년 6월에 시험이 끝나면 , 그 후엔 뭐할지 생각해 봐야 겠어요 . 만약 돈이 있다면 한국에 한번 가보고 싶어요",0.2727272727272727,0.11428571428571428
85,"그 진구 , 헉시 언니 자나요 그냥 140 이자나요 , 너무 기어와요 .",그 친구는 사실 언니지만 키가 140 뿐이 안되고 너무 귀여워요,진구야 혹시 언니 자고 있니 ?,0.06521739130434782,0.021739130434782608
86,우리가 학교에 있는 회사에서 저처럼 비서로 알바를 하고 있는 친구예요 .,학교에서 저처럼 비서로 알바를 하고 있는 친구예요 .,학교의 한 회사에서 비서 아르바이트를 하는 친구예요 .,0.5789473684210527,0.10526315789473684
87, 그렇지만 우리 둘다 곧 같이 해외로 갈건데요 그러니까 런던에 있을때까지 데이팅이나 그런 것에 대해서 말하는 걸 막았어요  ., 우리 둘은 곧 같이 해외로 갈건데요 그래서 런던에 갈때까지 데이팅이나 그런 것에 대해서 말하는 걸 참았어요  .,그렇지만 우리 둘은 곧 함께 해외로 나갈거예요 . 그래서 런던에 있을 때까지는 데이트나 그런 것에 대해 말하지 않기로 했어요  .,0.4696969696969697,0.13513513513513514
88,"에도 시대의 경찰이 사용한 도구나 자백을 위한 고문 기구 , 외국의 고문 기구등이 있어서 , 이전보다 가고 싶었던 곳이였다 .","에도 시대의 경찰들이 사용했던 도구나 자백을 받아내기 위한 고문 기구 , 외국의 고문 기구 등이 있어서 전부터 가고 싶던 곳이었다 .","에도 시대의 경찰이 사용했던 도구들과 자백을 강요하기 위해 사용되었던 고문 기구들이 전시되어 있어 , 전에 가보고 싶었던 곳이었다 .",0.34615384615384615,0.14864864864864866
89,나는 처음 왔을 때 사장부인이 나로 창고에서 제품의 사이즈를 알아 보게 하고 외무역부문에 가서 일을 하는 것을 말했다 .,"내가처음 왔을 때 사장부인이 창고에서 제품의 사이즈를 알아보라고 하고 , 외무역부문에 가서 일을 하라고 하였다 .","처음 회사에 갔을 때 사장부인이 나에게 창고로 가서 제품의 사이즈를 알아보라고 했고 , 그 후에는 외무역부서로 가서 일을 하게 될거라고 했다 .",0.2857142857142857,0.13414634146341464
90,많은 한국사람들이랑 친구을 할래요 ~ ㅋㅋㅋ,한국 사람들하고 많이 사귈거예요,한국인 친구를 많이 사귈거예요,0.0,0.0
91,추리 소설의 특징는 머리를 쓰고 범인이 누군지를 밝혀 내는 즐거음을 니끼게 하는 것이 아닙니까 ?,추리 소설의 특징은 머리를 써서 범인이 누군지를 밝혀 내는 즐거움을 느끼는 거죠,추리 소설의 특징은 머리를 써서 범인이 누구인지 알아내는 즐거움을 느끼게 하는 것이 아닐까요 ?,0.25925925925925924,0.16666666666666666
92,"소중한 친구에게 들었던 말 , 그리고 그 말이 제게 얼마나 많은 도움을 주었는지 .","소중한 친구에게 들었던 말 , 그리고 그 말이 제게 얼마나 많은 도움을 주었는지에 관한 내용이었어요 .",친구가 해 준 말은 저에게 정말 큰 도움이 되었어요 .,0.7413793103448276,0.02
93,돈이나 섹스가 없는 경험으로 창녀 하고 친구 만들었어요 .,돈이나 섹스를 통하지 않고도 창녀와 친구가 될 수 있었어요 .,돈이나 섹스 없이도 여자와 친구가 될 수 있다는 것을 알았어요 .,0.058823529411764705,0.05263157894736842
94,집이 32평이고 타이베이에 있는게 아니고 한국에 고양시하고 같은 지역에 있다 .,집은 32평이고 타이베이에 있는게 아니고 . 한국의 고양시와 비슷한 지역에 위치하고 있다 .,32평 집은 타이베이가 아닌 한국의 고양시와 같은 지역에 있다 .,0.30434782608695654,0.2631578947368421
95,"오늘 저녁 식사는 "" 구운 방어 , 우엉과 쇠고기의 볶음 , 물오징어와 부추의 볶음 , 무순과 당근의 무침 "" 이었습니다 .","오늘 저녁 식사는 "" 구운 방어 , 쇠고기우엉볶음 , 오징어부추볶음 , 무순당근무침 "" 이었습니다 .","오늘 저녁식사는 "" 구운 방어 , 우엉과 쇠고기의 볶음 , 물오징어와 부추의 볶음 , 무순과 당근의 무침 "" 이었습니다 .",0.38461538461538464,0.8589743589743589
96,"네 몸을 못 움직였고나 자신에게 먹을 것을 줄 수 없었는데 , 나 스스로 샤워를 할 수도 화장실에 갈 수도 없였어요 .","몸을 못 움직였고 , 혼자서 밥도 못 먹고 , 나 스스로 샤워를 할 수도 화장실에 갈 수도 없었어요 .","몸을 움직일 수가 없어서 저는 제게 먹을 것을 줄수도 없었고 , 씻을 수도 화장실에 갈 수도 없었어요 .",0.4358974358974359,0.20512820512820512
97,"미공군 였을때 , 생각은 제대 한후 더 행복 할거에요 .","미공군이었을때 , 제대한 후에 더 행복할 거라고 생각했어요",제대 후에 미공군이었을 때보다 더 행복할 것이라고 생각해요 .,0.058823529411764705,0.08823529411764706
98,아홉시가 출근 시간인데 늦지 않기 위해서 7시부터 집에서 출발했는데 최종 늦어 버렸다 .,아홉시가 출근 시간이라 늦지 않기 위해 7시에 집에서 출발 했는데 결국엔 늦어 버렸다고 한다 .,출근시간이 9시 인데 늦지 않기 위해 7시에 집을 나섰는데 결국 늦고 말았다 .,0.16666666666666666,0.08695652173913043
99,게다가 그는 의지가 소침한 거닐면서 시를 읆조린 자 이다  .,"게다가 그는 의지가 약했고 , 말로 읊조렸다  .",게다가 그는 우울하게 걸으면서 시를 읊조리는 사람이다  .,0.20588235294117646,0.14705882352941177
100,메리엠이 즉시 죽으려고 하지 않기 때문에 그의 숙부가 자신의 아들 제말 에게 메리엠을 이스탄불에 데려가서 그곳에서 죽이라고 명령했다 .,"메리엠이 즉시 죽으려 하지 않았기 때문에 , 그녀의 숙부가 자신의 아들 , 제말 에게 메리엠을 이스탄불에 데려가 죽이라고 명령했다 .","메리가 즉시 죽으려고 하지 않았기 때문에 , 그녀의 숙부는 자신의 아들 제말에게 메리를 이스탄불로 데려가 그곳에서 죽이라고 명령했다 .",0.36486486486486486,0.2857142857142857
101,언니가 하나님께서 우리와 늘 함께 하신다고 해서 나중에 언제든지 어디서든지 난 반드시 잘 생활하고 우리의 성경공부하는 날짜를 마음속에 깊이 두겠다 .,"언니는 하나님께서 우리와 늘 함께 하신다고 했다 . 언제든지 어디서든지 난 반드시 잘 생활하고 우리가 성경공부했던 날들을 마음속에 깊이 새겨두겠다 . , 날들을","언니가 하나님께서 우리와 늘 함께 하신다며 , 나중에 언제든지 어디서든 나는 반드시 잘 생활할 수 있고 또 우리의 성경공부날짜를 마음속에 깊이 새겨둘 것이다 .",0.4186046511627907,0.2777777777777778
102,그렇게 하면 지속적으로 새로운 개념을 잘 외우는 동시에 또 다양한 문맥으로 짧은 시간 안에 그를 접할 수 있다 .,"그렇게 하면 지속적으로 새로운 말들을 잘 외울 수 있게 되고 , 또 짧은 시간 동안 다양한 문맥에서 그 말들을 접할 수 있게 된다 .","그렇게 하면 지속적으로 새로운 개념을 잘 외우고 , 또한 다양한 문맥 속에서 짧은 시간 안에 그를 접할 수 있다 .",0.2222222222222222,0.6081081081081081
103,돌아간 것이 밤 9시 반 .,밤 9시 반에 돌아갔습니다 .,밤 9시 30분에 집으로 돌아왔어요 .,0.2222222222222222,0.2222222222222222
104,내 생각에는 대한민국이 중화민국 과 역사에 많은 관계가 있는 나라들 이었어요 .,대한민국은 중화민국 과 역사에 많은 관계가 있는 나라라고 생각해요 .,대한민국은 중국과 역사적으로 많은 관계가 있는 나라에요 .,0.4523809523809524,0.16666666666666666
105,"제가 "" 아마 이런 뜻인가요 ? "" 라고 생각했는데 확인하려고 사전으로 찾아봤더니 안 나와서 한국어를 가르쳐 주시는 선생님한테 물어봤어요 .","저는 "" 아마 이런 뜻일꺼야 ! "" 라고 생각하고 사전으로 찾아봤더니 안 나와서 한국어를 가르쳐 주시는 선생님한테 물어봤어요 .","제가 "" 아마도 이런 뜻인 것 같아요 "" 라고 생각했는데 맞는지 확인하려고 사전을 찾아봤더니 나오지 않아서 한국어를 가르쳐 주시는 선생님께 물어봤어요 .",0.581081081081081,0.25609756097560976
106,후대 아마 부분적으로 무관심돼서 아무런 의문도 없이 송나라 현학을 진정으로 받아들인 사람에게 이 학파의 윤리와 사회 관념은 확실히 중요했다 .,후대에 이런 점에 점차 무관심해져 아무런 의문도 없이 송나라 현학을 진정으로 받아들인 사람에게 이 학파의 윤리와 사회 관념은 매우 중요하다 .,"후대에 아마도 부분적으로 무관심해져서 , 아무런 의문도 없이 송나라 현학을 진정으로 받아들인 사람들에게 이 학파의 윤리와 사회관념은 확실히 중요했을 것이다 .",0.6025641025641025,0.3974358974358974
107,"빵을 많이 들고 게싰기 때문에 의부모님과 아내 , 저의 4 면에서 아침밥을 들었어요 .","빵이 많아서 의부모님과 아내 , 저 이렇게 명이서 아침밥을 먹었어요 .","빵을 많이 가지고 있어서 부모님과 아내 , 그리고 저 이렇게 네 명이서 아침 식사를 했어요 .",0.16,0.1206896551724138
108,"라면의 소제 , 그 의미는 저는 어제는 . ㅜ","라면 ! , 어제 저는 . ㅜ",어제 라면을 먹었는데요,0.16666666666666666,0.0
109,그래서 너무 많이 시간 거릴것갓습니다 ㅋㅋㅋ,그래서 시간이 너무 많이 걸릴 것 같습니다 . ㅋㅋㅋ,너무 오래 걸릴 것 같습니다 .,0.16666666666666666,0.05555555555555555
110,저는 가장 좋아하는 일러스트레이션 입니다 .,저는 일러스트레이션을 가장 좋아합니다 .,제가 가장 좋아하는 그림입니다 .,0.16666666666666666,0.2222222222222222
111,근데 밑의 일을 두개 발생한 후 사람은 이제는 노인이 자빠지다면 어떻게 할까 몰라요 .,"근데 아래의 일이 두 번 발생하자 , 사람들은 이제는 노인이 자빠지면 어떻게 해야할지 모르게 되었습니다 .","하지만 , 아래와 같은 일이 있은 후에 사람들은 노인이 넘어지면 어떻게 해야 할지를 모릅니다 .",0.10344827586206896,0.05555555555555555
112,친구 모두는 아주 친절하고 그녀는 눈이 높지 않아서 재미있겠다 .,"친구들은 모두아주 친절하고 , 그녀는 눈이 높지 않아서 재미있을 것 같다 .","친구들은 매우 친절하고 , 그녀는 눈이 높지 않아서 재미있을 것 같다 .",0.2857142857142857,0.2857142857142857
113,"또한 상호 , 산업 ? 공동기획의 제작 프로그램 등 보다 큰 틀의 ?",또한 상호 공동기획의 프로그램 제작 등 보다 큰 틀의 교류,또한 서로 다른 분야에서 활동하고 있는 사람들이 함께 기획한 프로그램 등 보다 큰 틀의,0.34782608695652173,0.3
114,똑똑한 사람은 더 좋아요 ? 부지런한 사람은 더 좋아요 ?,똑똑한 사람과 부지런한 사람중에 누구를 더 선호할까요 ?,"누가 더 똑똑하고 , 누가 더 부지런할까요 ?",0.11764705882352941,0.08823529411764706
115,일본에서는 그러는데 만화나 드라마는 영향력이 크니까 아이가 그걸 볼 때는 조심해야 겠다 . ㅋㅋ,일본에서도 그렇다 . 만화나 드라마는 영향력이 크니까 아이가 그걸 보면서 영향을 받지 않도록 조심해야 겠다 . ㅋㅋ,"일본에서는 만화나 드라마의 영향력이 크기 때문에 , 아이들이 그런 것을 볼 때는 조심해야 한다 .",0.45161290322580644,0.18518518518518517
116,가까이에 한국어가 잘 능숙하고 있는 일본인이 있으면 묻기하고 싶어겠습니다,가까이에 한국어가 능숙한 일본인이 있으면 물어보고 싶습니다 .,한국어를 잘하는 일본인이 가까이 있다면 물어보고 싶습니다 .,0.2,0.03333333333333333
117,제 사랑은 영화처럼 예쁜 사랑이 아니지만 제 마음이 행복하게 하기 위해서 즐거움을 충분했습니다 .,제 사랑은 영화처럼 예쁜 사랑은 아니지만 행복했으며 즐거웠습니다 .,"제 사랑은 영화처럼 예쁘지는 않지만 , 제 마음에 기쁨을 주기에는 충분했습니다 .",0.24,0.2
118,그리고 내가 그 경우와 특별한 관계 있어요 !,그리고 저도 비슷한 일이 있었어요 .,저는 그런 일을 겪은 적이 있습니다 .,0.038461538461538464,0.0
119,공부열심히 한다면다행이지만 아이는 혼자로 떨어져있기에 주위에서 나쁜유혹이 들어와도 그게 좋은건지 나뿐건지 자각을 못할수도 있고 자각했다고 쳐도 그길로 빠져드는것을 부모로써 곁에 있지 않기에 어쩔수없는 것은 사실입니다,"열심히 공부 한다면 다행이지만 , 아이는 혼자로 떨어져있기에 주위에서 나쁜유혹이 들어와도 그게 좋은건지 나쁜건지 자각을 못할수도 있습니다 . 또 , 자각했다고 쳐도 그길로 빠져드는것을 곁에 있지 않기에 부모로써도 어쩔수없는 것은 사실입니다","공부를 열심히 하면 다행이지만 , 아이는 혼자서 떨어져 있기에 주위에서 나쁜 유혹이 들어와도 그게 좋은 건지 나쁜 건지 잘 모를 수도 있고 , 알았다고 해도 그 길로 빠져드는 것을 부모로서 곁에 있지 않기에 어쩔 수 없는 것은 사실입니다 .",0.4322033898305085,0.1
